track_id,name,album,artists,url,acousticness,danceability,energy,instrumentalness,speechiness,valence,duration,loudness,tempo,time_signature,key,mode
0PJIbOdMs3bd5AT8liULMQ,oui,Late Nights: The Album,Jeremih,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ,0.213,0.418,0.724,0,0.0964,0.604,238.32,-3.724,78.521,5,5,1
204t5SErksNRHRhU52g5JF,Oncle Jazz,Oncle Jazz,Men I Trust,https://open.spotify.com/track/204t5SErksNRHRhU52g5JF,0.535,0.712,0.308,0.816,0.0519,0.246,57.87687,-16.776,139.959,4,0,0
3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),Dark Lane Demo Tapes,"Drake, Chris Brown",https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi,0.342,0.458,0.452,1.94e-05,0.047,0.316,269.68027,-9.299,86.318,4,9,0
0GAyuCo975IHGxxiLKDufB,l e t . g o . m y . h a n d (with Bas & 6LACK),The Off-Season,"J. Cole, Bas, 6LACK",https://open.spotify.com/track/0GAyuCo975IHGxxiLKDufB,0.506,0.583,0.625,0,0.277,0.516,266.29102,-8.011,89.812,4,1,1
141T43SRB9gNLTqG8WPvaz,Young At Heart,Young At Heart,Most Iverson,https://open.spotify.com/track/141T43SRB9gNLTqG8WPvaz,0.97,0.384,0.109,0.912,0.0365,0.166,279.5573,-24.538,169.685,3,7,0
36Uqy1JFiMsPx6UkLezyoJ,The yellow note,The yellow note,Hollbeck,https://open.spotify.com/track/36Uqy1JFiMsPx6UkLezyoJ,0.9,0.46,0.233,0.461,0.0333,0.141,229.75601,-14.511,107.001,4,9,0
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,"benny blanco, Halsey, Khalid",https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,0.549,0.632,0.686,0,0.243,0.329,170.76971,-7.665,89.949,4,6,0
4AFsRbaLKRWo3dDtjDFA2V,Me and Your Mama,"""Awaken, My Love!""",Childish Gambino,https://open.spotify.com/track/4AFsRbaLKRWo3dDtjDFA2V,0.0104,0.545,0.442,0.0271,0.0352,0.242,379.22668,-12.111,118.073,3,5,1
5QO79kh1waicV47BqGRL3g,Save Your Tears,After Hours,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,0.0212,0.68,0.826,1.24e-05,0.0309,0.644,215.62666,-5.487,118.049,4,0,1
2RiBogNRfulkNf7fVbPOrJ,Saturday Sun,Nation of Two,Vance Joy,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ,0.484,0.637,0.864,0,0.0468,0.706,214.72,-4.381,99.995,4,8,1
2ZltjIqztEpZtafc8w0I9t,3005,Because the Internet,Childish Gambino,https://open.spotify.com/track/2ZltjIqztEpZtafc8w0I9t,0.113,0.472,0.448,0,0.326,0.636,234.2152,-7.272,166.077,4,6,0
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,Shut up My Moms Calling,Hotel Ugly,https://open.spotify.com/track/3hxIUxnT27p5WcmjGUXNwx,0.325,0.485,0.409,0,0.101,0.376,164.57143,-10.711,138.419,4,9,0
4OmfWzukSVD140NiAIEjem,Static,Gemini Rights,Steve Lacy,https://open.spotify.com/track/4OmfWzukSVD140NiAIEjem,0.434,0.335,0.305,0.631,0.0741,0.215,156.50667,-12.661,79.001,5,1,1
4gT3mNJA8lnlkYFqGZ8IA2,Small Worlds,Swimming,Mac Miller,https://open.spotify.com/track/4gT3mNJA8lnlkYFqGZ8IA2,0.814,0.516,0.546,4.5e-06,0.249,0.515,271.73334,-9.105,78.267,4,5,1
1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),The Off-Season,"J. Cole, 21 Savage, Morray",https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,0.0622,0.597,0.587,0,0.137,0.0753,218.80159,-7.026,140.021,4,7,0
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Sunset Lover,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,0.729,0.783,0.467,0.809,0.0503,0.236,237.79265,-9.474,90.838,4,6,1
4NUmZ5svM1Bbmaz5udqUeJ,Dreaming,Dreaming,"Marshmello, P!nk, Sting",https://open.spotify.com/track/4NUmZ5svM1Bbmaz5udqUeJ,0.0139,0.697,0.732,0.000631,0.0646,0.651,170.26132,-6.404,124.969,4,11,0
2cdCC1aCXbvz9tXFOR6CxR,Numb,Why Do We Shake In The Cold?,Elderbrook,https://open.spotify.com/track/2cdCC1aCXbvz9tXFOR6CxR,0.309,0.77,0.482,0.0824,0.0904,0.19,230.04,-9.796,120.006,4,0,0
2LD2gT7gwAurzdQDQtILds,Veridis Quo,Discovery,Daft Punk,https://open.spotify.com/track/2LD2gT7gwAurzdQDQtILds,0.479,0.605,0.687,0.949,0.045,0.12,345.18668,-13.928,106.896,4,9,0
1SOClUWhOi8vHZYMz3GluK,Infinity,Feel Something,Jaymes Young,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,0.148,0.671,0.673,5.29e-05,0.0444,0.494,237.72,-6.941,121.963,4,11,0
0Jlcvv8IykzHaSmj49uNW8,the 1,folklore,Taylor Swift,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,0.757,0.777,0.357,7.28e-06,0.0522,0.172,210.25156,-6.942,139.884,4,0,1
0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),hotline (edit),Billie Eilish,https://open.spotify.com/track/0WFryfbNKPXVtVQlz5dZ8H,0.816,0.516,0.254,0.855,0.0589,0.304,60.71977,-16.027,56.829,4,9,0
34xTFwjPQ1dC6uJmleno7x,Godspeed,Blonde,Frank Ocean,https://open.spotify.com/track/34xTFwjPQ1dC6uJmleno7x,0.929,0.399,0.0969,0.000168,0.0509,0.0758,177.92218,-12.578,109.54,4,6,1
6VcyHKX0tZvwFYtgJL7IcX,The Girl Who Fell From The Sky (Laputa),"Ghibli, Anime & Chill",Sleepy Tom,https://open.spotify.com/track/6VcyHKX0tZvwFYtgJL7IcX,0.972,0.542,0.479,0.647,0.039,0.217,91.72562,-15.033,132.96,4,0,0
1WaEevGmRXVepVwY7oKzGx,how do I get my brain back,lofi study 2021,a girl and a cat,https://open.spotify.com/track/1WaEevGmRXVepVwY7oKzGx,0.32,0.585,0.557,0.924,0.0335,0.327,112.0,-9.7,150.059,4,6,1
0NDUuWBh1ykEGtIBtD9tAm,lofi rain,lofi study 2021,a girl and a cat,https://open.spotify.com/track/0NDUuWBh1ykEGtIBtD9tAm,0.717,0.336,0.447,0.906,0.0374,0.319,118.4,-11.923,75.01,4,5,0
20MuVazoNMv6xjKPnRFOxG,WAKE UP,ASTROWORLD,Travis Scott,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG,0.192,0.741,0.645,0,0.0963,0.488,231.96399,-5.116,149.07,4,11,0
2xyBvir9n474qfsOkxXMgx,Flex,Playboi Carti,"Playboi Carti, Leven Kali",https://open.spotify.com/track/2xyBvir9n474qfsOkxXMgx,0.478,0.75,0.596,0,0.282,0.27,240.45982,-5.569,130.104,4,0,0
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y,0.875,0.582,0.272,0,0.0501,0.354,188.238,-5.662,205.846,4,2,1
0hmELN1LsoFyKCE4AqrTFN,The Girl Who Fell from the Sky,Ghibli Lofi,"Otaku, LoFi Waiter",https://open.spotify.com/track/0hmELN1LsoFyKCE4AqrTFN,0.676,0.635,0.307,0.904,0.0446,0.408,115.21664,-16.255,150.456,4,0,0
19JzJOMs4wkuKxY8WEOMea,this girl,Gentle Boy,Elijah Who,https://open.spotify.com/track/19JzJOMs4wkuKxY8WEOMea,0.875,0.79,0.133,0.808,0.0915,0.422,122.7044,-9.365,69.997,4,8,1
2IHSMPRArRTCsrFETbb4Ve,The Path of the wind,Ghibli Lofi,Otaku,https://open.spotify.com/track/2IHSMPRArRTCsrFETbb4Ve,0.715,0.753,0.383,0.952,0.0576,0.327,102.41664,-13.1,74.988,4,8,1
6bZWglnOQjF5XodilZuF55,Nausicaa Requiem,Ghibli Lofi,Otaku,https://open.spotify.com/track/6bZWglnOQjF5XodilZuF55,0.365,0.698,0.315,0.858,0.0347,0.306,108.01664,-16.411,75.013,4,11,1
4JHx7rLjgtubRGRkAkbIih,Falling Asleep,Rainy Nights,LoFi Waiter,https://open.spotify.com/track/4JHx7rLjgtubRGRkAkbIih,0.303,0.52,0.477,0.899,0.0656,0.035,92.67855,-13.251,140.181,4,9,0
0QQIhT6PtJ5glyn4HKNKQ6,All the Pretty Girls,A/B,KALEO,https://open.spotify.com/track/0QQIhT6PtJ5glyn4HKNKQ6,0.626,0.466,0.496,6.22e-06,0.0302,0.352,269.89334,-6.606,74.747,4,1,1
4pfkkhXNUrzzQH11CjBYcv,A Million Suns,A Million Suns,"Piece Wise, YVMV, DTT Felix",https://open.spotify.com/track/4pfkkhXNUrzzQH11CjBYcv,0.853,0.45,0.45,0.00684,0.117,0.122,164.1302,-12.423,119.652,4,8,0
5O8WyuvUlz2lWC2sWRttaC,It’s You,It’s You,"PACANI, Catching Sunrises",https://open.spotify.com/track/5O8WyuvUlz2lWC2sWRttaC,0.24,0.741,0.603,0.0353,0.0413,0.595,184.2,-7.348,99.942,4,11,0
6robkuA9OoTfdmFUzr3y5i,Somewhere Only We Know,Somewhere Only We Know,"nowifi, Britt Lari",https://open.spotify.com/track/6robkuA9OoTfdmFUzr3y5i,0.695,0.742,0.635,0.00196,0.0302,0.358,154.90907,-7.189,109.947,4,10,1
2MgAhjcBonrPzFM7hmjvz5,So Long,So Long,"Homem, lunne.",https://open.spotify.com/track/2MgAhjcBonrPzFM7hmjvz5,0.836,0.71,0.391,0.616,0.0729,0.0785,133.33333,-14.472,117.005,4,7,1
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Strange Trails,Lord Huron,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0.969,0.545,0.366,0.267,0.0378,0.1,208.21198,-9.51,86.997,3,2,1
0aOFLVzkfXPuh8j8v3sShe,Let It Go,Let It Go,"ConKi, Rolipso, Shiah Maisel",https://open.spotify.com/track/0aOFLVzkfXPuh8j8v3sShe,0.0327,0.535,0.683,0.000225,0.0492,0.119,168.0,-9.903,121.02,4,1,1
27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,ASTROWORLD,Travis Scott,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL,0.201,0.702,0.708,0,0.0547,0.713,198.40845,-5.366,147.98,4,10,0
3lTwoQPiDlJqn6dRoE0Adl,Ocean View,The Sky and The Stars,"SRTW, COLIN, Noile",https://open.spotify.com/track/3lTwoQPiDlJqn6dRoE0Adl,0.862,0.572,0.293,0.0479,0.0831,0.381,110.88785,-14.133,106.96,4,1,1
1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,Buffalo Springfield,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA,0.406,0.653,0.519,0.0209,0.0497,0.822,153.69333,-10.164,98.883,4,2,1
4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,Birdy,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,0.952,0.379,0.29,0.00106,0.051,0.169,201.08,-8.485,166.467,4,4,1
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1,0.0779,0.595,0.717,0.00274,0.0295,0.547,215.90668,-4.803,88.969,4,0,1
2yZax79pOrYuyIFVW2cZY2,Carry On,17,XXXTENTACION,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2,0.768,0.735,0.197,0.000276,0.537,0.383,129.72,-13.378,147.899,4,3,0
7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),SKINS,XXXTENTACION,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,0.653,0.735,0.525,0.918,0.0441,0.369,157.77682,-2.939,160.147,4,6,0
5de9Ho64dovuQI8Uhn5gPD,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD,0.843,0.433,0.778,0,0.041,0.764,87.56068,-7.681,114.208,4,4,1
0wcFLxNw5xzL8DhkfVA6gN,Shooting Stars,Shooting Stars,"P.A.V, Jordan Grace",https://open.spotify.com/track/0wcFLxNw5xzL8DhkfVA6gN,0.0236,0.793,0.749,0.00291,0.0748,0.698,186.88525,-5.324,121.99,4,8,0
59UH0rSIE50SCvvj2FNGKv,Felt A Little Like,Felt A Little Like,"James Carter, Dillistone, Tiffany Aris",https://open.spotify.com/track/59UH0rSIE50SCvvj2FNGKv,0.641,0.753,0.899,0.704,0.0488,0.258,217.03693,-8.846,122.994,4,10,0
0C13caBkmVXP2UMSZN4fy4,Control,Control,Does it matter,https://open.spotify.com/track/0C13caBkmVXP2UMSZN4fy4,0.204,0.924,0.554,0.000157,0.165,0.311,125.2381,-10.648,126.0,4,7,0
6atRUgm1ZoxmLzoTQrJLsk,See You Again,See You Again,Chris Luno,https://open.spotify.com/track/6atRUgm1ZoxmLzoTQrJLsk,0.0623,0.654,0.832,0.811,0.035,0.0399,250.3049,-7.841,123.525,4,2,1
4yMDtm8KG75q2g5MZMVit4,Winter Again,Winter Again,Drics,https://open.spotify.com/track/4yMDtm8KG75q2g5MZMVit4,0.568,0.806,0.495,0.827,0.0518,0.0546,153.5,-15.743,119.999,4,0,0
5Lwdx5gUegew9hbycRnjSw,Fly,Fly,YVMV,https://open.spotify.com/track/5Lwdx5gUegew9hbycRnjSw,0.574,0.623,0.489,0.826,0.0766,0.208,180.77328,-14.083,118.031,4,8,0
5E2eQNWFeiF6i8y2PMFqXO,Moment,Moment,"rshand, Cloudcage",https://open.spotify.com/track/5E2eQNWFeiF6i8y2PMFqXO,0.745,0.674,0.762,0.43,0.0421,0.0826,211.29166,-10.376,120.004,4,8,1
5BbdKBZO0TH0GhfxUfyhL9,Freestyle,Too Hard,Lil Baby,https://open.spotify.com/track/5BbdKBZO0TH0GhfxUfyhL9,0.217,0.877,0.517,0,0.0706,0.255,162.05333,-5.426,119.996,4,2,0
5ubHAQtKuFfiG4FXfLP804,Lego House,+,Ed Sheeran,https://open.spotify.com/track/5ubHAQtKuFfiG4FXfLP804,0.562,0.592,0.637,0,0.0992,0.565,185.09332,-8.48,159.701,4,11,1
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Ghost Stories,Coldplay,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,0.00617,0.545,0.675,0.00197,0.0279,0.162,267.86667,-6.474,124.97,4,6,1
0fsEFwLSJTSHSawhe864Cp,Shots - Broiler Remix,Smoke + Mirrors (Deluxe),"Imagine Dragons, Broiler",https://open.spotify.com/track/0fsEFwLSJTSHSawhe864Cp,0.449,0.735,0.784,0.154,0.0332,0.582,191.0,-7.128,120.012,4,11,0
5ARrtxJLVCeTv5TWo1oKgC,In The Waiting Line,Simple Things,"Zero 7, Sophie Barker",https://open.spotify.com/track/5ARrtxJLVCeTv5TWo1oKgC,0.76,0.561,0.33,0.134,0.0268,0.378,271.52,-13.51,79.01,4,5,1
32fmwlkq7srmOAb5N0vdyj,Echo,Echo,"RSCL, Repiet, Julia Kleijn",https://open.spotify.com/track/32fmwlkq7srmOAb5N0vdyj,0.242,0.702,0.878,0.695,0.0394,0.111,134.4,-6.734,124.996,3,1,0
43zdsphuZLzwA9k4DJhU0I,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,0.978,0.367,0.111,3.97e-05,0.0972,0.198,196.07706,-14.084,82.642,4,4,1
0biVzpdI2z0vAxwfU9xuuA,Too Comfortable,High Off Life,Future,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA,0.0455,0.935,0.472,0,0.0575,0.659,236.81859,-9.304,130.041,4,3,0
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Hozier,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,0.634,0.566,0.664,0,0.0464,0.437,241.68848,-5.303,129.071,4,4,0
4DZNBRBogcfKTTaTyi4V01,i'm closing my eyes,i'm closing my eyes,potsu,https://open.spotify.com/track/4DZNBRBogcfKTTaTyi4V01,0.501,0.877,0.11,0.677,0.0996,0.522,118.30227,-13.87,134.057,4,0,0
4LRPiXqCikLlN15c3yImP7,As It Was,As It Was,Harry Styles,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,0.342,0.52,0.731,0.00101,0.0557,0.662,167.30318,-5.338,173.93,4,6,0
1Knctxx9vGZxpZfF66BIEa,Legends,Legends,Juice WRLD,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,0.115,0.594,0.798,0,0.0844,0.381,191.84,-5.244,142.049,4,4,1
4NFD9ea0uH0MtoC30yNYE1,West Coast Love,The Juice: Vol. II,Emotional Oranges,https://open.spotify.com/track/4NFD9ea0uH0MtoC30yNYE1,0.00666,0.696,0.65,0.153,0.0326,0.587,215.38667,-5.712,91.997,4,4,0
70nmZhHZLNVYWP4NON41Zw,Runnin' Thru The 7th With My Woadies,$outh $ide $uicide,"$uicideboy$, Pouya",https://open.spotify.com/track/70nmZhHZLNVYWP4NON41Zw,0.067,0.526,0.62,0.000241,0.281,0.187,205.7663,-7.244,112.027,4,8,0
1DvJUOlSzKhpVjQU15kPp1,O' Lord! I Have My Doubts,KILL YOURSELF Part XIII: The Atlantis Saga,$uicideboy$,https://open.spotify.com/track/1DvJUOlSzKhpVjQU15kPp1,0.27,0.713,0.559,0,0.0815,0.104,139.70264,-6.086,110.026,4,11,0
7nTPlTJsViE2s4gCHz0TaE,To Have And Have Not,Now The Moon's Rising,$uicideboy$,https://open.spotify.com/track/7nTPlTJsViE2s4gCHz0TaE,0.484,0.818,0.66,7.66e-05,0.0759,0.144,123.3761,-7.427,100.012,4,8,1
09kvhnq2ONdNo4NRtHBSvv,My Flaws Burn Through My Skin Like Demonic Flames from Hell,I No Longer Fear The Razor Guarding My Heel,$uicideboy$,https://open.spotify.com/track/09kvhnq2ONdNo4NRtHBSvv,0.00448,0.78,0.748,0.000591,0.0352,0.0659,167.67982,-7.394,125.974,4,11,0
0JkLImaybz8gfwyyPpslVW,CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This),I No Longer Fear The Razor Guarding My Heel (II),$uicideboy$,https://open.spotify.com/track/0JkLImaybz8gfwyyPpslVW,0.122,0.693,0.685,0,0.0592,0.325,152.13696,-5.276,100.953,4,7,1
4Tfobc8QPPPKVlk7KKJpYZ,Either Hated Or Ignored,Either Hated Or Ignored,$uicideboy$,https://open.spotify.com/track/4Tfobc8QPPPKVlk7KKJpYZ,0.0349,0.738,0.749,0,0.0838,0.583,153.78268,-5.727,113.027,4,1,0
4aMezVMTfUM7tJOjrTN9dg,April Mourning,YUNGDEATHLILLIFE,$uicideboy$,https://open.spotify.com/track/4aMezVMTfUM7tJOjrTN9dg,0.0191,0.585,0.422,0.787,0.0385,0.109,88.79311,-8.516,129.933,4,0,1
0fyBYsrmpihh1mfalssDlB,King Tulip,I Want To Die In New Orleans,$uicideboy$,https://open.spotify.com/track/0fyBYsrmpihh1mfalssDlB,0.15,0.585,0.579,0,0.447,0.281,185.2177,-9.387,120.838,4,10,0
0IabpxMpUV7waD7U4uDIMJ,Impossible,Rodeo,Travis Scott,https://open.spotify.com/track/0IabpxMpUV7waD7U4uDIMJ,0.398,0.507,0.464,2.62e-05,0.171,0.277,242.50667,-8.529,147.949,4,3,0
13QU8HBEBaSTZGq1HzQe9S,Euphoria (feat. Travis Scott & Kaash Paige),Heaven Or Hell,"Don Toliver, Kaash Paige, Travis Scott",https://open.spotify.com/track/13QU8HBEBaSTZGq1HzQe9S,0.52,0.584,0.306,0,0.0271,0.096,216.00407,-8.401,70.022,4,9,0
6sgqf4wXFWSAmjL1TEXNvZ,Something About You (with Rudimental) - Chill Mix,Something About You (with Rudimental) [Alternate Versions],"Elderbrook, Rudimental",https://open.spotify.com/track/6sgqf4wXFWSAmjL1TEXNvZ,0.365,0.8,0.516,0.00206,0.127,0.443,166.53351,-8.076,106.122,4,6,0
4aJnMRNeuDZSQN7FaSNGtM,How Did I Get Here,Summer's Gone,ODESZA,https://open.spotify.com/track/4aJnMRNeuDZSQN7FaSNGtM,0.384,0.707,0.579,0.72,0.0293,0.357,131.24998,-6.198,96.062,4,0,0
7vHshinTU8161w69EPbabY,Younger - Kygo Remix,Pretend,"Seinabo Sey, Kygo",https://open.spotify.com/track/7vHshinTU8161w69EPbabY,0.13,0.69,0.489,0.00022,0.0788,0.645,351.57892,-7.938,114.008,4,5,1
41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,Woodland - EP,The Paper Kites,https://open.spotify.com/track/41yIvlFgvGwxq8qTqAR7eG,0.882,0.592,0.416,0.000586,0.0246,0.417,210.08,-9.794,96.002,4,1,1
4Ay6SgcMwGhwx82GGfmdEJ,Dark World,Zelda & Chill,"Mikel, GameChops",https://open.spotify.com/track/4Ay6SgcMwGhwx82GGfmdEJ,0.44,0.67,0.338,0.864,0.0569,0.562,166.8293,-10.282,81.996,4,5,1
6aDH3NhlyDOaQZnpdoZF9O,Dragon Roost Island,Zelda & Chill,"Mikel, GameChops",https://open.spotify.com/track/6aDH3NhlyDOaQZnpdoZF9O,0.253,0.773,0.245,0.932,0.0582,0.553,173.82399,-12.112,90.997,4,7,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,0.037,0.791,0.862,2.19e-05,0.11,0.592,214.84676,-3.24,123.994,4,9,0
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,The Fray,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi,0.0187,0.338,0.803,0,0.0413,0.4,241.85333,-5.412,151.994,4,8,0
14XHY8rgI4mOW2VvWqBk2J,I Choose You,38 Baby 2,YoungBoy Never Broke Again,https://open.spotify.com/track/14XHY8rgI4mOW2VvWqBk2J,0.347,0.498,0.654,0,0.164,0.359,147.93143,-6.022,83.127,1,4,0
5zRPYlxK5EtXMKbflBKovY,Survivor,Realer,YoungBoy Never Broke Again,https://open.spotify.com/track/5zRPYlxK5EtXMKbflBKovY,0.191,0.638,0.468,0,0.409,0.381,179.77469,-11.077,149.976,4,5,0
0I1rmnYvGPi34cuKthB0sh,To My Lowest,Top,YoungBoy Never Broke Again,https://open.spotify.com/track/0I1rmnYvGPi34cuKthB0sh,0.0749,0.633,0.771,0,0.144,0.468,185.7306,-4.222,81.317,4,5,0
6vWzkhoAp1SF4PEJ0iLKYQ,Time I'm On,AI YoungBoy 2,YoungBoy Never Broke Again,https://open.spotify.com/track/6vWzkhoAp1SF4PEJ0iLKYQ,0.0567,0.732,0.683,0,0.29,0.583,192.01212,-6.477,160.002,4,7,1
5cvbog6wen3r3bBbcwL16U,We've Never Met but Can We Have a Cup of Coffee or Something,Let's Go,In Love With a Ghost,https://open.spotify.com/track/5cvbog6wen3r3bBbcwL16U,0.926,0.349,0.214,0.121,0.0538,0.236,199.60394,-18.295,201.128,4,6,0
40UlFC0dIxv7lAEJaPZLnm,Alone in Kyoto,Talkie Walkie,Air,https://open.spotify.com/track/40UlFC0dIxv7lAEJaPZLnm,0.958,0.525,0.366,0.751,0.0718,0.0785,291.0,-16.488,179.956,4,0,1
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Suncity,Khalid,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,0.606,0.551,0.44,3.02e-05,0.0985,0.341,210.66667,-8.559,167.923,4,10,1
1YI0uK36eupTmw9F8kHysr,Sunday Morning,Songs About Jane,Maroon 5,https://open.spotify.com/track/1YI0uK36eupTmw9F8kHysr,0.0745,0.607,0.76,0,0.0482,0.805,244.86667,-5.229,88.062,4,0,1
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,0.122,0.548,0.816,0,0.0465,0.557,174.0,-4.209,95.39,4,0,1
0BCPKOYdS2jbQ8iyB56Zns,Clocks,A Rush of Blood to the Head,Coldplay,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,0.599,0.577,0.749,0.0115,0.0279,0.255,307.87973,-7.215,130.97,4,5,0
31I3Rt1bPa2LrE74DdNizO,Flashing Lights,Graduation,"Kanye West, Dwele",https://open.spotify.com/track/31I3Rt1bPa2LrE74DdNizO,0.0381,0.639,0.628,0,0.0399,0.43,237.50667,-7.578,90.482,4,6,0
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,"America, George Martin",https://open.spotify.com/track/54eZmuggBFJbV7k248bTTt,0.686,0.654,0.506,0.0155,0.0535,0.831,252.23973,-17.18,123.179,4,11,0
5HP4HRtDkhDFYdchIrSIZt,Morning Dew,Rainy Nights,LoFi Waiter,https://open.spotify.com/track/5HP4HRtDkhDFYdchIrSIZt,0.425,0.664,0.415,0.746,0.141,0.181,92.46426,-17.534,140.025,4,0,0
3RjTVIOTj0nzPT7vYYDbTB,Walking On The Clouds,Walking On The Clouds,Sleepy Tom,https://open.spotify.com/track/3RjTVIOTj0nzPT7vYYDbTB,0.966,0.762,0.373,0.929,0.049,0.246,96.66667,-12.165,89.981,4,5,0
1FlY15vdP570PJucy6JdYm,Controlla,rainy evening,Idealism,https://open.spotify.com/track/1FlY15vdP570PJucy6JdYm,0.545,0.788,0.446,0.694,0.0693,0.545,108.0,-9.812,80.009,4,6,1
1jJci4qxiYcOHhQR247rEU,Kids,Oracular Spectacular,MGMT,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,0.00076,0.451,0.931,0.0049,0.0719,0.172,302.84,-3.871,122.961,4,9,1
7bjy8J8iPU8zgTlSMZaJDq,Cosa Nostra,Cosa Nostra,"Trell Daniels, Lost Files, Flow State Records",https://open.spotify.com/track/7bjy8J8iPU8zgTlSMZaJDq,0.754,0.708,0.506,0.733,0.0656,0.263,110.0,-7.815,80.194,4,0,1
3XoNXct7zTtKFoExkw2yhw,Another Love,Another Love,"Rolipso, Foínix, Jordan Grace",https://open.spotify.com/track/3XoNXct7zTtKFoExkw2yhw,0.427,0.654,0.748,1.15e-05,0.0799,0.683,125.0,-7.096,120.023,4,7,1
6MEvCo5olEPqDRKNgy67ln,All My Love,All My Love,"DALEXO, Rory Hope, Arthur",https://open.spotify.com/track/6MEvCo5olEPqDRKNgy67ln,0.0172,0.639,0.89,2.2e-06,0.225,0.352,137.17741,-5.572,123.992,4,5,1
2xS0svRNfryCGcXIZV97qb,Ain't No Sunshine,Ain't No Sunshine,John Skyfield,https://open.spotify.com/track/2xS0svRNfryCGcXIZV97qb,0.547,0.711,0.709,0.00257,0.135,0.305,100.40816,-7.763,97.985,4,2,1
3EAbAuwd77ueULRQTlIbXO,Oh My Love,Oh My Love,"Thierry Von Der Warth, Edwardo Atlas, Jessica Chertock",https://open.spotify.com/track/3EAbAuwd77ueULRQTlIbXO,0.192,0.74,0.746,0.00505,0.0406,0.814,156.82603,-7.378,126.0,4,11,0
5QuVSeNkCbIHMx7g26N2Yx,Astronaut,Astronaut,"LO, HEIGHTS",https://open.spotify.com/track/5QuVSeNkCbIHMx7g26N2Yx,0.614,0.737,0.49,0.00343,0.0426,0.144,164.12498,-12.886,118.016,4,0,1
